URL,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION
http://www.redfin.com/MD/Bethesda/8609-Rayburn-Rd-20817/home/10662515,8609 Rayburn Rd,'208170000,38.997387&-77.120158,"Bethesda, MD",Bradmoor
http://www.redfin.com/MD/Bethesda/6825-Capri-Pl-20817/home/10911872,6825 Capri Pl,'208170000,38.9807512&-77.1801498,"Bethesda, MD",The Palisades
http://www.redfin.com/MD/Bethesda/7904-Radnor-Rd-20817/home/10646123,7904 Radnor Rd,'208170000,38.9889988&-77.11782,"Bethesda, MD",English Village
http://www.redfin.com/MD/Bethesda/9508-Milstead-Dr-20817/home/10659134,9508 Milstead Dr,'208170000,39.011304&-77.122012,"Bethesda, MD",Wyngate
http://www.redfin.com/MD/Bethesda/5423-Whitley-Park-Ter-20814/unit-41/home/10701163,5423 Whitley Park Ter #41,'208140000,39.014898&-77.1110315,"Bethesda, MD",Whitley Park Codm
http://www.redfin.com/MD/Bethesda/6719-Selkirk-Dr-20817/home/10679188,6719 Selkirk Dr,'208170000,38.9791979&-77.1371831,"Bethesda, MD",Bannockburn Heights
http://www.redfin.com/MD/Bethesda/5604-Alta-Vista-Rd-20817/home/10656366,5604 Alta Vista Rd,'208170000,39.0059261&-77.1124508,"Bethesda, MD",Alta Vista
http://www.redfin.com/MD/Bethesda/6809-Selkirk-Dr-20817/home/10679116,6809 Selkirk Dr,'208170000,38.9805113&-77.1390704,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/9703-Whitley-Park-Pl-20814/unit-TH-17/home/10700594,9703 Whitley Park Pl Unit TH-17,'208140000,39.0147502&-77.1090519,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/9517-Singleton-Dr-20817/home/10659479,9517 Singleton Dr,'208170000,39.012366&-77.117681,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/9303-Wadsworth-Dr-20817/home/10659198,9303 Wadsworth Dr,'208170000,39.0088927&-77.1272066,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/7609-Glennon-Dr-20817/home/10887712,7609 Glennon Dr,'208170000,39.0087521&-77.156814,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/8809-Honeybee-Ln-20817/home/10890068,8809 Honeybee Ln,'208170000,38.9990362&-77.1612929,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/7447-Arlington-Rd-20814/home/10701893,7447 Arlington Rd,'208140000,38.984236&-77.097865,"Bethesda, MD",Edgemoor
http://www.redfin.com/MD/Bethesda/5108-Saratoga-Ave-20816/home/10674333,5108 Saratoga Ave,'208160000,38.9584742&-77.0972786,"Bethesda, MD",
http://www.redfin.com/MD/Chevy-Chase/5300-Chamberlin-Ave-20815/home/10650525,5300 Chamberlin Ave,'208150000,38.9742017&-77.1079068,"Chevy Chase, MD",
http://www.redfin.com/MD/Bethesda/7201-Clarendon-Rd-20814/home/10645876,7201 Clarendon Rd,'208140000,38.9821381&-77.1005028,"Bethesda, MD",Edgemoor
http://www.redfin.com/MD/Bethesda/4822-Broad-Brook-Dr-20814/home/10664427,4822 Broad Brook Dr,'208140000,39.0127593&-77.0961944,"Bethesda, MD",Locust Hill Estates
http://www.redfin.com/MD/Bethesda/4613-Sleaford-Rd-20814/home/10654126,4613 Sleaford Rd,'208140000,38.9879931&-77.0930037,"Bethesda, MD",Westboro
http://www.redfin.com/MD/Bethesda/6660-Hillandale-Rd-20815/unit-43/home/142944139,6660 Hillandale Rd #43,'208150000,38.9760044&-77.0984322,"Chevy Chase, MD",Kenwood Forest Ii
http://www.redfin.com/MD/Bethesda/10005-Fleming-Ave-20814/home/114081483,10005 Fleming Ave,'208140000,39.0188022&-77.1118228,"Bethesda, MD",Grosvenor Heights
http://www.redfin.com/MD/Bethesda/6024-Onondaga-Rd-20816/home/10648072,6024 Onondaga Rd,'208160000,38.96435&-77.124677,"Bethesda, MD",Glen Echo Heights
http://www.redfin.com/MD/Bethesda/6008-Wynnwood-Rd-20816/home/10658894,6008 Wynnwood Rd,'208160000,38.9670997&-77.1226307,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/5313-Wehawken-Rd-20816/home/10648980,5313 Wehawken Rd,'208160000,38.961272&-77.123671,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/6604-Virginia-View-Ct-20816/home/10648593,6604 Virginia View Ct,'208160000,38.9629785&-77.1329068,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/7013-Mountain-Gate-Dr-20817/home/10917988,7013 Mountain Gate Dr,'208170000,38.983158&-77.193213,"Bethesda, MD",
http://www.redfin.com/MD/Bethesda/5137-Massachusetts-Ave-20816/home/10655454,5137 Massachusetts Ave,'208160000,38.950444&-77.101149,"Bethesda, MD",Westmoreland Hills
http://www.redfin.com/MD/Bethesda/5416-Falmouth-Rd-20816/home/10680510,5416 Falmouth Rd,'208160000,38.95585&-77.1072352,"Bethesda, MD",Spring Hill
http://www.redfin.com/MD/Bethesda/5111-Cape-Cod-Ct-20816/home/10655210,5111 Cape Cod Ct,'208160000,38.9527105&-77.1037728,"Bethesda, MD",Westmoreland Hills
http://www.redfin.com/MD/Bethesda/6129-Overlea-Rd-20816/home/10675456,6129 Overlea Rd,'208160000,38.954004&-77.123472,"Bethesda, MD",Fort Sumner
http://www.redfin.com/MD/Bethesda/5003-Rodman-Rd-20816/home/10654445,5003 Rodman Rd,'208160000,38.95488&-77.09849,"Bethesda, MD",Westgate
http://www.redfin.com/DC/Washington/5346-43rd-St-NW-20015/home/9957243,5346 43rd St NW,'200150000,38.960439&-77.083909,"Washington, DC",Chevy Chase
http://www.redfin.com/MD/Bethesda/6409-Wiscasset-Rd-20816/home/10649221,6409 Wiscasset Rd,'208160000,38.9669218&-77.1302962,"Bethesda, MD",Glen Echo Heights
http://www.redfin.com/MD/Bethesda/6520-Hillmead-Rd-20817/home/10661807,6520 Hillmead Rd,'208170000,39.0006098&-77.133608,"Bethesda, MD",Bradley Hills Grove
http://www.redfin.com/MD/Bethesda/9815-Inglemere-Dr-20817/home/10672074,9815 Inglemere Dr,'208170000,39.0176&-77.135354,"Bethesda, MD",Fernwood
http://www.redfin.com/MD/Bethesda/6821-Algonquin-Ave-20817/home/10674061,6821 Algonquin Ave,'208170000,38.986509&-77.1379277,"Bethesda, MD",Cohasset
http://www.redfin.com/MD/Bethesda/5906-Wilson-Ln-20817/home/10672780,5906 Wilson Ln,'208170000,38.9892305&-77.1206703,"Bethesda, MD",Pineview
http://www.redfin.com/MD/Bethesda/6730-Greentree-Rd-20817/home/10661797,6730 Greentree Rd,'208170000,39.0073357&-77.1365864,"Bethesda, MD",Bradley Hills Grove
