"date","close","volume"
"Mar-11-2011",14.36,72266780
"Mar-10-2011",14.06,107073200
"Mar-09-2011",14.29,67841040
"Mar-08-2011",14.47,106539400
"Mar-07-2011",14.01,105321200
"Mar-04-2011",14.42,81463990
"Mar-03-2011",14.76,66398670
"Mar-02-2011",14.66,67077380
"Mar-01-2011",14.66,74161090
"Feb-28-2011",15.05,54022760
"Feb-25-2011",15.07,78275660
"Feb-24-2011",14.7,120169400
"Feb-23-2011",14.86,159039700
"Feb-22-2011",15.23,97162200
"Feb-18-2011",15.77,68674520
"Feb-17-2011",15.97,53682920
"Feb-16-2011",16.05,59718170
"Feb-15-2011",16.1,51458910
"Feb-14-2011",16.09,69501770
"Feb-11-2011",16.38,94558860
"Feb-10-2011",15.95,65086880
"Feb-09-2011",16.09,61792660
"Feb-08-2011",16.24,59565580
"Feb-07-2011",16.11,117969100
"Feb-04-2011",15.72,79084820
"Feb-03-2011",15.76,152893800
"Feb-02-2011",15.4,186707400
"Feb-01-2011",15.89,178658900
"Jan-31-2011",15.95,274971400
"Jan-28-2011",16.27,480110400
"Jan-27-2011",18.79,67368400
"Jan-26-2011",18.37,66660660
"Jan-25-2011",17.89,47068850
"Jan-24-2011",17.93,51581110
"Jan-21-2011",17.95,48652230
"Jan-20-2011",17.78,93430170
"Jan-19-2011",17.9,89000030
"Jan-18-2011",18.7,39708000
"Jan-14-2011",18.65,50240410
"Jan-13-2011",18.68,100402600
"Jan-12-2011",18.71,66043150
"Jan-11-2011",18.28,61260570
"Jan-10-2011",18.31,65277650
"Jan-07-2011",18.27,98993860
"Jan-06-2011",18.22,96206140
"Jan-05-2011",17.89,112161500
"Jan-04-2011",17.38,106422500
"Jan-03-2011",17.25,70688440
"Dec-31-2010",16.79,22408060
"Dec-30-2010",16.69,24029850
"Dec-29-2010",16.74,25539250
"Dec-28-2010",16.73,28380910
"Dec-27-2010",16.87,27688140
"Dec-23-2010",16.78,25727570
"Dec-22-2010",16.99,31566140
"Dec-21-2010",16.99,35480090
"Dec-20-2010",16.85,41787730
"Dec-17-2010",16.8,51904670
"Dec-16-2010",16.77,49444090
"Dec-15-2010",16.55,44792430
"Dec-14-2010",16.42,42895090
"Dec-13-2010",16.47,53696400
"Dec-10-2010",16.73,38149540
"Dec-09-2010",16.76,47168710
"Dec-08-2010",16.69,106615600
"Dec-07-2010",16.56,63927430
"Dec-06-2010",16.65,57111960
"Dec-03-2010",16.8,67280820
"Dec-02-2010",16.78,82313800
"Dec-01-2010",16.46,100502300
"Nov-30-2010",15.94,71649510
"Nov-29-2010",16.06,61522690
"Nov-26-2010",16.1,31557180
"Nov-24-2010",15.95,66710830
"Nov-23-2010",15.7,96481990
"Nov-22-2010",16.2,91186940
"Nov-19-2010",16.28,130230900
"Nov-18-2010",16.12,256564500
"Nov-17-2010",16.68,126448800
"Nov-16-2010",16.51,234211700
"Nov-15-2010",17,232660400
"Nov-12-2010",16.3,90249040
"Nov-11-2010",16.61,94634980
"Nov-10-2010",16.63,139524600
"Nov-09-2010",16.07,133535500
"Nov-08-2010",16.41,127066400
"Nov-05-2010",16.21,141363000
"Nov-04-2010",15.86,192962500
"Nov-03-2010",15.18,185277500
"Nov-02-2010",14.43,54546410
"Nov-01-2010",14.23,56574490
"Oct-29-2010",14.13,52178230
"Oct-28-2010",14.22,51629370
"Oct-27-2010",14.23,80905280
"Oct-26-2010",14.36,214643400
"Oct-25-2010",14.15,76830660
"Oct-22-2010",13.95,37897660
"Oct-21-2010",13.81,85218000
"Oct-20-2010",13.64,60745440
"Oct-19-2010",13.32,84575600
"Oct-18-2010",13.88,34813540
"Oct-15-2010",13.8,61313290
"Oct-14-2010",13.91,78746600
"Oct-13-2010",13.64,58995280
"Oct-12-2010",13.78,50026520
"Oct-11-2010",13.78,47955700
"Oct-08-2010",13.66,71774070
"Oct-07-2010",13.32,53461080
"Oct-06-2010",13.24,92251790
"Oct-05-2010",13.01,74553420
"Oct-04-2010",12.84,95644590
"Oct-01-2010",12.26,54488000
"Sep-30-2010",12.24,42591800
"Sep-29-2010",12.33,45114930
"Sep-28-2010",12.52,42668670
"Sep-27-2010",12.48,28787080
"Sep-24-2010",12.56,42610340
"Sep-23-2010",12.31,46849490
"Sep-22-2010",12.38,53078620
"Sep-21-2010",12.55,59054030
"Sep-20-2010",12.57,49806670
"Sep-17-2010",12.49,68926140
"Sep-16-2010",12.44,141283000
"Sep-15-2010",11.87,53878900
"Sep-14-2010",11.98,39752690
"Sep-13-2010",11.99,36651210
"Sep-10-2010",11.79,37846870
"Sep-09-2010",11.75,48497580
"Sep-08-2010",11.8,40731220
"Sep-07-2010",11.8,42460750
"Sep-03-2010",12.07,65183490
"Sep-02-2010",11.71,39889150
"Sep-01-2010",11.61,81219890
