"date","close","volume"
"March 20, 2014",75.5285,52017415
"March 19, 2014",75.8943,56077605
"March 18, 2014",75.9143,52279152
"March 17, 2014",75.2485,49725201
"March 14, 2014",74.9557,59166181
"March 13, 2014",75.8071,64314038
"March 12, 2014",76.6585,49819071
"March 11, 2014",76.5843,69791288
"March 10, 2014",75.8457,44638950
"March 07, 2014",75.7771,55164427
"March 06, 2014",75.8214,46363282
"March 05, 2014",76.0514,50000910
"March 04, 2014",75.8914,64772440
"March 03, 2014",75.3943,59671581
"February 28, 2014",75.1771,92930208
"February 27, 2014",75.3814,75444623
"February 26, 2014",73.9071,69024270
"February 25, 2014",74.58,57961606
"February 24, 2014",75.3643,72208942
"February 21, 2014",75.0357,69688045
"February 20, 2014",75.8785,76457383
"February 19, 2014",76.7671,78415914
"February 18, 2014",77.9985,65048101
"February 14, 2014",77.7128,68395257
"February 13, 2014",77.7757,76790093
"February 12, 2014",76.56,76994423
"February 11, 2014",76.5657,70489461
"February 10, 2014",75.57,86342646
"February 07, 2014",74.24,93444918
"February 06, 2014",73.2157,64415139
"February 05, 2014",73.2271,82072855
"February 04, 2014",72.6843,94166758
"February 03, 2014",71.6471,100347900
"January 31, 2014",71.5143,116191705
"January 30, 2014",71.3974,169602001
"January 29, 2014",71.5357,125679438
"January 28, 2014",72.3571,266302550
"January 27, 2014",78.6428,135926881
"January 24, 2014",78.01,107943182
"January 23, 2014",79.4543,100803600
"January 22, 2014",78.7871,94941728
"January 21, 2014",78.4385,81897015
"January 17, 2014",77.2385,106660852
"January 16, 2014",79.1785,57313035
"January 15, 2014",79.6228,97888589
"January 14, 2014",78.0557,83082535
"January 13, 2014",76.5328,94612448
"January 10, 2014",76.1343,76235553
"January 09, 2014",76.6455,69762819
"January 08, 2014",77.6371,64158428
"January 07, 2014",77.1482,80172914
"January 06, 2014",77.7043,103132361
"January 03, 2014",77.2828,98046999
"January 02, 2014",79.0185,58661530
"December 31, 2013",80.1457,55761100
"December 30, 2013",79.2171,63265305
"December 27, 2013",80.0128,56385717
"December 26, 2013",80.5571,50906710
"December 24, 2013",81.0957,41888748
"December 23, 2013",81.4414,125072328
"December 20, 2013",78.4314,108738663
"December 19, 2013",77.78,79939814
"December 18, 2013",78.6814,141217062
"December 17, 2013",79.2843,57137328
"December 16, 2013",79.6428,70547981
"December 13, 2013",79.2043,82974455
"December 12, 2013",80.0771,65465763
"December 11, 2013",80.1943,89783987
"December 10, 2013",80.7928,69101620
"December 09, 2013",80.9185,79945274
"December 06, 2013",80.0028,85919076
"December 05, 2013",81.1287,111600823
"December 04, 2013",80.7143,94279248
"December 03, 2013",80.9031,112338274
"December 02, 2013",78.7471,117918255
"November 29, 2013",79.4385,79532274
