URL,ADDRESS,ZIP_CODE,LAT_LON,CITY_STATE,LOCATION
http://www.redfin.com/VA/Arlington/2667-S-Walter-Reed-Dr-22206/unit-D/home/11268045,2667 Walter Reed Dr Unit D,'222060000,38.8417057&-77.105126,"Arlington, va",The Arlington
http://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-1047/home/16896758,3650 Glebe Rd #1047,'222020000,38.8422531&-77.0506468,"Arlington, va",The Eclipse On Center Park Condopminium
http://www.redfin.com/VA/Arlington/2819-S-Woodrow-St-22206/unit-5/home/11266718,2819 S Woodrow St #5,'222060000,38.8409039&-77.0972108,"Arlington, va",
http://www.redfin.com/VA/Falls-Church/6001-Arlington-Blvd-22044/unit-T21/home/9568675,6001 Arlington Blvd Unit T21,'220440000,38.865167&-77.137584,"Falls Church, va",Woodlake Towers
http://www.redfin.com/VA/Arlington/3601-5th-St-S-22204/unit-110/home/11260776,3601 5th St S Apt 110,'222040000,38.867181&-77.0967455,"Arlington, va",
http://www.redfin.com/VA/Arlington/1830-Columbia-Pike-22204/unit-509/home/11272721,1830 Columbia Pike #509,'222040000,38.8649114&-77.0760334,"Arlington, va",Lancaster
http://www.redfin.com/VA/Arlington/2113-N-Monroe-St-22207/unit-B/home/11233175,2113 Monroe St Unit B,'222070000,38.896489&-77.104132,"Arlington, va",Maywood Condominium
http://www.redfin.com/VA/Arlington/4201-Lee-Hwy-22207/unit-605/home/11233476,4201 Lee Hwy #605,'222070000,38.8972373&-77.1124791,"Arlington, va",Stoneridge Knoll
http://www.redfin.com/VA/Arlington/1050-N-Stuart-St-22201/unit-103/home/11244660,1050 Stuart St #103,'222010000,38.8834865&-77.112345,"Arlington, va",Ballston Park
http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-702/home/11281401,1021 Garfield St #702,'222010000,38.8854624&-77.0932922,"Arlington, va",Clarendon
http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-446/home/11281302,1021 Garfield St #446,'222010000,38.8854624&-77.0932922,"Arlington, va",Clarendon 1021
http://www.redfin.com/VA/Arlington/1830-Columbia-Pike-22204/unit-503/home/11272715,1830 Columbia Pike #503,'222040000,38.8649114&-77.0760334,"Arlington, va",Lancaster
http://www.redfin.com/VA/Arlington/5224-8th-Rd-S-22204/unit-7/home/11281675,5224 8th Rd S #7,'222040000,38.8564451&-77.1181442,"Arlington, va",Arlington Heights
http://www.redfin.com/VA/Arlington/2026-N-Vermont-St-22207/unit-101/home/11234926,2026-N Vermont St #101,'222070000,38.8967878&-77.1174715,"Arlington, va",Vermont Gardens
http://www.redfin.com/VA/Arlington/1205-N-Garfield-St-22201/unit-404/home/11281041,1205 Garfield St #404,'222010000,38.8869788&-77.0934489,"Arlington, va",Station Square
http://www.redfin.com/VA/Arlington/1600-N-Clarendon-Blvd-22209/unit-W202/home/16898144,1600 Clarendon Blvd Unit W202,'222090000,38.8929906&-77.0769144,"Arlington, va",Wooster & Mercer Lofts
http://www.redfin.com/VA/Arlington/2027-N-Taylor-St-22207/home/11233684,2027 N Taylor St,'222070000,38.8958038&-77.1130944,"Arlington, va",
http://www.redfin.com/VA/Arlington/122-N-Bedford-St-22201/unit-B/home/11255664,122 N Bedford St Unit B,'222010000,38.8757852&-77.0871636,"Arlington, va",
http://www.redfin.com/VA/Arlington/1200-N-Hartford-St-22201/unit-610/home/11279826,1200 Hartford St #610,'222010000,38.8880928&-77.0958773,"Arlington, va",The Hartford
http://www.redfin.com/VA/Arlington/1800-Wilson-Blvd-22201/unit-125/home/12041031,1800 Wilson Blvd #125,'222010000,38.8935703&-77.0791464,"Arlington, va",1800 Wilson
http://www.redfin.com/VA/Arlington/1200-N-Nash-St-22209/unit-543/home/11252101,1200 Nash St #543,'222090000,38.889265&-77.0728605,"Arlington, va",Prospect House
http://www.redfin.com/VA/Arlington/1530-Key-Blvd-22209/unit-722/home/11250526,1530 Key Blvd #722,'222090000,38.8957709&-77.0760286,"Arlington, va",The Atrium Condominium
http://www.redfin.com/VA/Arlington/1050-N-Taylor-St-22201/unit-1-113/home/28454905,1050 Taylor St Unit 1-113,'222010000,38.883348&-77.1131354,"Arlington, va",Windsor Plaza
http://www.redfin.com/VA/Arlington/2001-15th-St-N-22201/unit-1210/home/12041358,2001 15th St N #1210,'222010000,38.8911907&-77.0818047,"Arlington, va",Odyssey Condominium
http://www.redfin.com/VA/Arlington/1615-N-Queen-St-22209/unit-M307/home/16897699,1615 Queen St Unit M307,'222090000,38.8923335&-77.0768914,"Arlington, va",Wooster And Mercer Lofts
http://www.redfin.com/VA/Arlington/2030-N-Adams-St-22201/unit-1404/home/11247039,2030 Adams St #1404,'222010000,38.8976118&-77.0896071,"Arlington, va",Arlington
http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-905/home/11246525,900 Taylor St #905,'222030000,38.8811585&-77.1133023,"Arlington, va",The Jefferson
http://www.redfin.com/VA/Arlington/1050-N-Taylor-St-22201/unit-601/home/142422543,1050 Taylor St N #601,'222010000,38.883348&-77.1131354,"Arlington, va",Windsor Plaza
http://www.redfin.com/VA/Arlington/820-N-Pollard-St-22203/unit-104/home/12040865,820 Pollard St #104,'222030000,38.8803547&-77.106745,"Arlington, va",Hawthorn Condominium
http://www.redfin.com/VA/Arlington/1210-N-Taft-St-22201/unit-510/home/11251521,1210 Taft St N #510,'222010000,38.887926&-77.082071,"Arlington, va",Taft Towers
http://www.redfin.com/VA/Arlington/900-N-Taylor-St-22203/unit-1926/home/11246720,900 Taylor St #1926,'222030000,38.8811585&-77.1133023,"Arlington, va",The Jefferson
http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-506/home/11281310,1021 Garfield St N #506,'222010000,38.8854624&-77.0932922,"Arlington, va",Clarendon 1021
http://www.redfin.com/VA/Arlington/4500-S-Four-Mile-Run-Dr-22204/unit-718/home/11281978,4500 Four Mile Run Dr S #718,'222040000,38.8541521&-77.1060381,"Arlington, va",The Brittany
http://www.redfin.com/VA/Arlington/3650-S-Glebe-Rd-22202/unit-651/home/143596594,3650 Glebe Rd #651,'222020000,38.8422531&-77.0506468,"Arlington, va",The Elipse
http://www.redfin.com/VA/Arlington/2909-S-Woodley-St-22206/unit-5/home/11267503,2909-E Woodley St #5,'222060000,38.8414273&-77.0960413,"Arlington, va",Courtbridge Of Arlington
http://www.redfin.com/VA/Arlington/4500-S-Four-Mile-Run-Dr-22204/unit-527/home/11281919,4500 Four Mile Run Dr S #527,'222040000,38.8541521&-77.1060381,"Arlington, va",Century South
http://www.redfin.com/VA/Arlington/4508-34th-St-S-22206/unit-1230/home/11269927,4508 34th St S,'222060000,38.8337891&-77.0901874,"Arlington, va",Fairlington Arbor
http://www.redfin.com/VA/Arlington/4500-S-Four-Mile-Run-Dr-22204/unit-522/home/11281914,4500 Four Mile Run Dr S #522,'222040000,38.8541521&-77.1060381,"Arlington, va",Century South
http://www.redfin.com/VA/Arlington/4619-28th-Rd-S-22206/unit-B/home/11266934,4619 28th Rd S Unit B,'222060000,38.8435941&-77.0990084,"Arlington, va",The Arlington
http://www.redfin.com/VA/Arlington/2050-N-Calvert-St-22201/unit-408/home/28547439,2050 Calvert St #408,'222010000,38.8974418&-77.0932656,"Arlington, va",Spout Run Terrace
http://www.redfin.com/VA/Arlington/5012-Columbia-Pike-22204/unit-4/home/11264992,5012 Columbia Pike #4,'222040000,38.8551601&-77.1131383,"Arlington, va",Frederick Courts
http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-114/home/11281133,1021 Garfield St N #114,'222010000,38.8854624&-77.0932922,"Arlington, va",Clarendon
http://www.redfin.com/VA/Arlington/1021-N-Garfield-St-22201/unit-129/home/11281142,1021 Garfield St #129,'222010000,38.8854624&-77.0932922,"Arlington, va",Clarendon
http://www.redfin.com/VA/Arlington/4309-35th-St-S-22206/unit-613/home/11270388,4309 35th St S,'222060000,38.8315999&-77.0884631,"Arlington, va",Fairlington Meadows
http://www.redfin.com/VA/Arlington/1300-S-Arlington-Ridge-Rd-22202/unit-714/home/11275475,1300 Arlington Ridge Rd #714,'222020000,38.8617088&-77.0670175,"Arlington, va",The Cavendish
